"Rank","Gene_Symbol","Gene_Name","Gene_Type","Relevance_Score","Knowledge_Score","Is_Protein_Coding","Meets_RawScore_ge0.75","Meets_RawScore_ge0.9","Meets_Main_RawScore_ge3","Meets_Strict_RawScore_ge5","Meets_P75_Quantile_Cutoff","Meets_P90_Quantile_Cutoff","Included_Main_PPI","Included_Strict_PPI","Included_Broad_PPI","Score_Band","Main_Exclusion_Reason","Disease","MeSH_ID","Species","TaxID","Source_Database","GeneCards_Version","Query_Term","Query_Mode","Query_Scope","Source_URL","Live_Validation_Date","Processing_Date","Raw_Snapshot_Retrieval_Date_Status","Source_File_SHA256","HGNC_Mapping_Status","UniProt_Accession"
"133","EP300","EP300 Lysine Acetyltransferase","Protein Coding","2.4548626","100","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"134","GGCX","Gamma-Glutamyl Carboxylase","Protein Coding","2.4548626","96","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"135","NEFL","Neurofilament Light Chain","Protein Coding","2.4548626","94","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"136","TNFRSF11B","TNF Receptor Superfamily Member 11b","Protein Coding","2.4548626","91","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"137","CYP3A5","Cytochrome P450 Family 3 Subfamily A Member 5","Protein Coding","2.4548626","90","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"138","CYP2C8","Cytochrome P450 Family 2 Subfamily C Member 8","Protein Coding","2.4548626","88","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"139","CYP4F2","Cytochrome P450 Family 4 Subfamily F Member 2","Protein Coding","2.4548626","86","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"140","NTN1","Netrin 1","Protein Coding","2.4548626","85","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"141","ACKR3","Atypical Chemokine Receptor 3","Protein Coding","2.4548626","81","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"142","FOXO4","Forkhead Box O4","Protein Coding","2.4548626","78","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"143","TREM1","Triggering Receptor Expressed On Myeloid Cells 1","Protein Coding","2.4548626","78","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"144","LRG1","Leucine Rich Alpha-2-Glycoprotein 1","Protein Coding","2.4548626","63","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"145","ITGB3","Integrin Subunit Beta 3","Protein Coding","2.374183","100","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"146","NLRP3","NLR Family Pyrin Domain Containing 3","Protein Coding","2.374183","100","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"147","SOD1","Superoxide Dismutase 1","Protein Coding","2.374183","100","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"148","F5","Coagulation Factor V","Protein Coding","2.374183","99","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"149","DKK1","Dickkopf Wnt Signaling Pathway Inhibitor 1","Protein Coding","2.374183","86","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"150","ANGPTL4","Angiopoietin Like 4","Protein Coding","2.374183","81","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"151","LPA","Lipoprotein(A)","Protein Coding","2.374183","80","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"152","ST2","Suppression Of Tumorigenicity 2","Genetic Locus","2.374183","45","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"153","MIR133B","MicroRNA 133b","RNA Gene","2.3546963","65","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"154","MIR215","MicroRNA 215","RNA Gene","2.3546963","58","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"155","AHSG","Alpha 2-HS Glycoprotein","Protein Coding","2.3086674","85","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"156","ITGA2","Integrin Subunit Alpha 2","Protein Coding","2.278482","100","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"157","STAT3","Signal Transducer And Activator Of Transcription 3","Protein Coding","2.278482","100","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"158","EDN1","Endothelin 1","Protein Coding","2.278482","90","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"159","TLR8","Toll Like Receptor 8","Protein Coding","2.278482","89","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"160","HJV","Hemojuvelin BMP Co-Receptor","Protein Coding","2.278482","81","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"161","DUSP22","Dual Specificity Phosphatase 22","Protein Coding","2.278482","74","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"162","APLN","Apelin","Protein Coding","2.278482","67","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"163","NRGN","Neurogranin","Protein Coding","2.278482","67","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"164","MCM3AP-AS1","MCM3AP Antisense RNA 1","RNA Gene","2.278482","65","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"165","SERPINA12","Serpin Family A Member 12","Protein Coding","2.278482","65","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"166","MIR148B","MicroRNA 148b","RNA Gene","2.278482","62","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"167","NGB","Neuroglobin","Protein Coding","2.278482","61","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"168","ITPK1-AS1","ITPK1 Antisense RNA 1","RNA Gene","2.278482","49","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","0.9-<3","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"169","TNFRSF12A","TNF Receptor Superfamily Member 12A","Protein Coding","2.2133315","71","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"170","TIMP1","TIMP Metallopeptidase Inhibitor 1","Protein Coding","2.1616707","82","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"171","IL37","Interleukin 37","Protein Coding","2.1616707","75","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"172","TRAF3","TNF Receptor Associated Factor 3","Protein Coding","2.153762","100","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"173","F13A1","Coagulation Factor XIII A Chain","Protein Coding","2.153762","95","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"174","HABP2","Hyaluronan Binding Protein 2","Protein Coding","2.153762","84","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","0.9-<3","Raw Relevance Score < 3","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
